transaction_id,transaction_date,customer_id,country,city,product,category,quantity,unit_price,payment_method,sales_rep,customer_type,status
TX03438,2026-04-21,CUST0339,TANZANIA,Dar es Salaam,Headset,Accessories,3,5576.94,Bank Transfer,Amina,SME,Completed
TX01351,2026-02-27,CUST1159,Rwanda,NAIROBI,Keyboard,Accessories,1,2572.88,Cash,Brian,SME,Completed
TX03590,2026-05-12,CUST0091,Tanzania,Kampala,Monitor,Hardware,1,23530.94,Bank Transfer,George,Individual,Pending
TX00113,2026-03-15,CUST0151,KENYA,Dar es Salaam,Laptop Stand,Accessories,1,4341.59,M-Pesa,Carol,Individual,Completed
TX03250,2026-06-30,CUST1064,Tanzania,Dar es Salaam,Keyboard,Accessories,5,2577.63,Bank Transfer,David,Corporate,Completed
TX00264,2026-01-07,CUST0877,Tanzania,NAIROBI,External SSD,Storage,2,14348.05,Bank Transfer,Carol,SME,COMPLETED
TX01394,2026-02-20,CUST0214,UGANDA,Mombasa,Laptop Bag,Accessories,2,3734.27,Card,John,Corporate,Pending
TX03619,2026-06-20,CUST0263,Rwanda,Nairobi,Tablet,Hardware,1,38194.77,Cash,Amina,SME,Completed
TX01187,2026-02-16,CUST0963,Rwanda,Mombasa,Headset,Accessories,1,5169.06,Bank Transfer,Brian,SME,Completed
TX02742,2026-02-03,CUST0822,KE,Dar es Salaam,Laptop Stand,Accessories,2,4488.0,M-Pesa,Brian,Corporate,Completed
TX00057,2026-06-16,CUST0714,KE,Kampala,Monitor,Hardware,1,22916.0,Card,Carol,Corporate,Completed
TX01310,2026-03-01,CUST0468,TANZANIA,Kisumu,Laptop Bag,Accessories,1,3821.7,M-Pesa,Amina,SME,Cancelled
TX00696,2026-05-13,CUST0218,Kenya,Mombasa,Laptop Stand,Accessories,1,4925.31,M-Pesa,Faith,Individual,Cancelled
TX04272,2026-01-24,CUST0757,KENYA,NAIROBI,Monitor,Hardware,2,21146.06,Card,George,SME,Completed
TX04850,2026-02-16,CUST0088,Rwanda,Kampala,Tablet,Hardware,1,38749.6,M-Pesa,Brian,Corporate,Completed
TX01834,2026-01-28,CUST0729,KENYA,Dar es Salaam,Monitor,Hardware,3,23621.25,Card,Amina,SME ,Cancelled
TX02641,2026-06-19,CUST0964,TANZANIA,Dar es Salaam,Laptop Bag,Accessories,2,3730.64,Cash,George,SME ,Completed
TX03916,2026-01-18,CUST0588,Tanzania,MOMBASA,USB-C Hub,Accessories,2,6114.32,M-Pesa,Faith,SME,Cancelled
TX00320,2026-03-16,CUST0910,Uganda,Kampala,Office Laptop,Hardware,2,90826.35,,Faith,Individual,Completed
TX03192,2026-02-02,CUST0985,Tanzania,Kigali,Laptop Stand,Accessories,2,4385.67,M-Pesa,John,SME ,Completed
TX01590,2026-04-26,CUST1121,KE,Dar es Salaam,Keyboard,Accessories,2,2387.75,Cash,Amina,Individual,Completed
TX00683,2026-04-07,CUST0040,UGANDA,Arusha,Office Laptop,Hardware,1,96310.68,Card,John,Individual,Completed
TX02744,2026-05-08,CUST0538,UGANDA,Dar es Salaam,Tablet,Hardware,2,40662.21,Bank Transfer,George,Individual,Completed
TX03332,2026-02-03,CUST0151,KENYA,MOMBASA,Monitor,Hardware,2,20547.82,Card,John,SME,Completed
TX00480,2026-01-14,CUST0013,Uganda,Nairobi,USB-C Hub,Accessories,2,6655.01,Bank Transfer,John,Corporate,Cancelled
TX03632,2026-04-25,CUST0358,KENYA,MOMBASA,USB-C Hub,Accessories,1,6819.17,Cash,Faith,Corporate,Completed
TX02955,2026-03-18,CUST0828,TANZANIA,Nairobi,Headset,Accessories,2,5390.84,Bank Transfer,Faith,Individual,Completed
TX00287,2026-04-09,CUST0749,Kenya,Nairobi,External SSD,Storage,1,14411.96,Cash,John,Individual,Cancelled
TX03506,2026-05-31,CUST0027,KENYA,MOMBASA,External SSD,Storage,3,14014.49,Bank Transfer,George,SME,Pending
TX02196,2026-06-07,CUST0462,Kenya,Mombasa,Wireless Mouse,Accessories,1,1884.42,Cash,David,Corporate,Completed
TX02858,2026-05-20,CUST0669,Uganda,Dar es Salaam,Monitor,Hardware,1,23621.59,Card,Carol,Corporate,Completed
TX03482,2026-01-26,CUST0162,KENYA,Kampala,Laptop Stand,Accessories,2,4442.84,M-Pesa,Brian,Individual,Completed
TX01823,2026-05-31,CUST0406,KENYA,Dar es Salaam,Tablet,Hardware,2,40382.58,Cash,David,Corporate,completed
TX03624,2026-02-05,CUST0368,TANZANIA,MOMBASA,Laptop Bag,Accessories,1,3701.49,Bank Transfer,George,Corporate,Pending
TX01599,2026-12-31,CUST0476,Tanzania,Kigali,Laptop Stand,Accessories,2,4648.68,Cash,Carol,Corporate,Completed
TX01704,2026-04-10,CUST0725,UGANDA,Kampala,Wireless Mouse,Accessories,1,1671.43,Card,John,Corporate,Completed
TX02154,2026-04-13,CUST0366,Kenya,MOMBASA,Laptop Stand,Accessories,1,4233.44,Card,Brian,Individual,Cancelled
TX00737,2026-05-09,CUST0029,Uganda,Nairobi,Monitor,Hardware,5,24043.75,Card,David,Individual,Completed
TX01942,2026-01-25,CUST0133,KE,Kisumu,Keyboard,Accessories,2,2660.31,M-Pesa,John,Corporate,Completed
TX00337,2026-04-26,CUST0171,Uganda,Kampala,Office Laptop,Hardware,2,91774.61,M-Pesa,David,SME,Pending
TX02463,2026-05-17,CUST0791,KE,NAIROBI,Laptop Stand,Accessories,1,4245.43,Cash,Brian,SME ,Completed
TX02868,2026-06-18,CUST0049,KENYA,,Laptop Stand,Accessories,1,4735.32,Cash,Brian,SME,Completed
TX04188,2026-04-22,CUST1087,UGANDA,NAIROBI,Tablet,Hardware,1,43977.28,Card,George,Individual,Pending
TX04476,2026-04-09,CUST0946,Uganda,Arusha,Laptop Stand,Accessories,1,4465.13,Card,John,Corporate,Cancelled
TX01072,2026-05-09,CUST1131,UGANDA,Kisumu,External SSD,Storage,5,15251.18,Cash,Amina,Corporate,Completed
TX02368,2026-03-31,CUST0031,UGANDA,NAIROBI,External SSD,Storage,3,14635.74,M-Pesa,George,SME,Pending
TX03690,2026-03-14,CUST0304,Kenya,Kigali,USB-C Hub,Accessories,1,5944.5,Bank Transfer,Carol,Individual,Completed
TX04370,2026-06-18,CUST0759,Uganda,Nairobi,Headset,Accessories,1,4915.45,Cash,David,SME,Completed
TX03981,2026-03-02,CUST0488,Uganda,Mombasa,Laptop Stand,Accessories,1,4924.0,M-Pesa,David,SME,Completed
TX04181,2026-06-27,CUST0594,UGANDA,Dar es Salaam,Headset,Accessories,2,5680.01,Card,Faith,Individual,Completed
TX04871,2026-06-13,CUST0221,KE,Arusha,Monitor,Hardware,1,22939.51,Cash,David,Individual,Completed
TX03783,2026-04-03,CUST0309,TANZANIA,Dar es Salaam,Wireless Mouse,Accessories,1,1800.14,Card,Faith,SME,Completed
TX01489,2026-05-13,CUST1149,Uganda,Dar es Salaam,Keyboard,Accessories,1,2637.36,Bank Transfer,John,SME,Completed
TX00499,2026-04-10,CUST0045,KENYA,Kisumu,Monitor,Hardware,1,20352.49,Bank Transfer,Irene,SME,Cancelled
TX04416,2026-01-12,CUST0951,UGANDA,Arusha,Wireless Mouse,Accessories,1,1951.75,Bank Transfer,Faith,SME,Cancelled
TX03675,2026-06-20,CUST0222,UGANDA,Mombasa,Office Laptop,Hardware,1,93170.05,Bank Transfer,Amina,SME,Pending
TX02644,2026-03-24,CUST0691,KE,Kigali,Office Laptop,Hardware,2,101462.4,M-Pesa,George,Individual,Completed
TX02418,2026-06-07,CUST0381,Uganda,MOMBASA,Laptop Bag,Accessories,2,3821.95,Bank Transfer,John,Corporate,Completed
TX03323,2026-03-17,CUST0287,Tanzania,Kigali,Laptop Stand,Accessories,3,4407.62,M-Pesa,Carol,Individual,Completed
TX04861,2026-06-17,CUST0622,Kenya,Dar es Salaam,Headset,Accessories,3,4921.81,Card,Amina,Individual,Cancelled
TX04841,2026-05-16,CUST1015,Kenya,MOMBASA,Laptop Stand,Accessories,1,4267.15,Card,Irene,Corporate,Completed
TX01611,2026-04-29,CUST1027,Uganda,NAIROBI,External SSD,Storage,1,13573.82,Card,Faith,Corporate,Cancelled
TX02229,2026-06-01,CUST0701,Rwanda,Arusha,Laptop Bag,Accessories,2,3276.78,M-Pesa,David,Corporate,Completed
TX02674,2026-05-31,CUST0277,Uganda,Kigali,USB-C Hub,Accessories,1,6908.99,Bank Transfer,Amina,SME,Pending
TX02112,2026-01-28,CUST0589,Tanzania,Kigali,Tablet,Hardware,2,44813.45,Bank Transfer,Amina,SME,Completed
TX01023,2026-01-25,CUST0059,KENYA,Mombasa,Headset,Accessories,1,5035.54,Bank Transfer,Irene,SME,Completed
TX02986,2026-03-13,CUST0491,UGANDA,Arusha,Wireless Mouse,Accessories,1,1637.34,Card,Faith,SME,Completed
TX04966,2026-04-13,CUST0902,KENYA,NAIROBI,Monitor,Hardware,1,24067.7,Card,David,Corporate,Completed
TX02084,2026-01-10,CUST0937,KENYA,Dar es Salaam,Monitor,Hardware,1,24064.64,Card,Brian,Individual,Completed
TX03177,2026-01-03,CUST0679,Uganda,NAIROBI,Headset,Accessories,2,5033.38,Bank Transfer,David,Corporate,Completed
TX02101,2026-03-09,CUST0098,TANZANIA,Kampala,Wireless Mouse,Accessories,3,1805.45,Bank Transfer,David,SME,Cancelled
TX00666,2026-01-19,CUST0837,KENYA,MOMBASA,Monitor,Hardware,2,19905.78,Bank Transfer,Brian,Individual,Completed
TX04069,2026-05-10,CUST0587,Rwanda,Mombasa,Monitor,Hardware,3,21849.22,Cash,Amina,SME,Completed
TX02728,2026-05-19,CUST0954,Rwanda,Arusha,Laptop Stand,Accessories,2,4179.37,Cash,David,Individual,Completed
TX02019,2026-05-02,CUST0802,Rwanda,Kisumu,Keyboard,Accessories,4,2540.12,Cash,John,Individual,Cancelled
TX04337,2026-06-15,CUST0066,TANZANIA,MOMBASA,External SSD,Storage,1,15651.24,Bank Transfer,Faith,Individual,Completed
TX02239,2026-06-27,CUST0908,Kenya,Mombasa,Headset,Accessories,1,4765.56,M-Pesa,John,SME,Cancelled
TX01018,2026-03-24,CUST0824,Rwanda,Kigali,Laptop Stand,Accessories,1,4831.47,Cash,Amina,Corporate,Pending
TX00558,2026-04-22,CUST0343,KENYA,Arusha,Laptop Stand,Accessories,2,4766.62,Cash,Faith,SME,Pending
TX03456,2026-05-19,CUST1063,Rwanda,Kigali,Headset,Accessories,1,5416.68,Card,John,SME,completed
TX01208,2026-05-21,CUST0869,Rwanda,Arusha,Wireless Mouse,Accessories,1,1853.16,Card,Faith,Corporate,Completed
TX02094,2026-04-22,CUST0087,Kenya,Mombasa,Headset,Accessories,2,5276.72,Card,Brian,SME,Pending
TX03625,2026-03-14,CUST0343,KE,Kampala,Monitor,Hardware,2,22925.51,Bank Transfer,David,Individual,Completed
TX04981,2026-06-03,CUST1174,TANZANIA,Nairobi,External SSD,Storage,1,15074.55,Cash,Brian,Individual,Completed
TX01511,2026-02-07,CUST0038,UGANDA,MOMBASA,Monitor,Hardware,2,23587.76,Bank Transfer,John,Corporate,Cancelled
TX01845,2026-04-02,CUST0675,TANZANIA,Kigali,USB-C Hub,Accessories,2,6122.45,Cash,George,Individual,Completed
TX01685,2026-03-26,CUST0854,Uganda,Kigali,Keyboard,Accessories,1,2507.38,M-Pesa,Brian,Corporate,Cancelled
TX00246,2026-03-31,CUST0500,TANZANIA,Kigali,USB-C Hub,Accessories,5,6821.39,M-Pesa,Brian,SME,Pending
TX01164,2026-03-26,CUST1084,Kenya,Kampala,Laptop Bag,Accessories,1,3229.43,Bank Transfer,Brian,Corporate,Completed
TX02603,2026-02-11,CUST0312,KE,Kampala,Tablet,Hardware,1,45998.25,Bank Transfer,Irene,Corporate,Pending
TX04925,2026-06-01,CUST1195,Uganda,Dar es Salaam,Tablet,Hardware,1,40103.23,Cash,David,Individual,Cancelled
TX00267,2026-02-28,CUST0131,Uganda,Kampala,Laptop Stand,Accessories,2,4340.71,M-Pesa,David,Individual,Completed
TX04196,2026-04-07,CUST0108,Kenya,Dar es Salaam,External SSD,Storage,1,15348.17,Cash,Faith,SME,Completed
TX01115,2026-04-17,CUST0580,Tanzania,,Laptop Bag,Accessories,2,3665.4,M-Pesa,Irene,Individual,Completed
TX00064,2026-02-16,CUST0450,Rwanda,Kisumu,Keyboard,Accessories,3,2724.9,Card,John,SME,Completed
TX04984,2026-01-18,CUST1047,UGANDA,Mombasa,Tablet,Hardware,5,45944.57,M-Pesa,Carol,Corporate,Completed
TX02681,2026-02-18,CUST0734,KE,NAIROBI,Tablet,Hardware,1,42434.2,Card,John,Individual,Completed
TX04870,2026-06-19,CUST0285,Uganda,Arusha,External SSD,Storage,2,15197.17,M-Pesa,John,Individual,Completed
TX04218,2026-04-20,CUST0952,UGANDA,Dar es Salaam,Office Laptop,Hardware,1,96263.26,M-Pesa,Carol,SME,Completed
TX03122,2026-02-07,CUST0855,TANZANIA,Dar es Salaam,Laptop Stand,Accessories,2,4571.12,Card,Brian,Individual,Completed
TX04050,2026-03-02,CUST0666,UGANDA,Dar es Salaam,USB-C Hub,Accessories,5,6702.89,M-Pesa,Faith,Corporate,Completed
TX03468,2026-06-16,CUST1163,Kenya,Kigali,Tablet,Hardware,1,42989.15,M-Pesa,Brian,SME,Completed
TX04117,2026-01-12,CUST0737,Tanzania,NAIROBI,Laptop Bag,Accessories,1,3394.29,Card,Faith,Corporate,Completed
TX02908,2026-06-15,CUST1029,Tanzania,Nairobi,Headset,Accessories,2,5333.9,Card,Brian,Individual,Completed
TX02132,2026-05-29,CUST0123,Rwanda,Arusha,USB-C Hub,Accessories,1,6279.58,Cash,Irene,Individual,Completed
TX01766,2026-03-02,CUST0123,Kenya,Arusha,USB-C Hub,Accessories,1,6053.46,M-Pesa,Irene,Corporate,Completed
TX02320,2026-05-10,CUST0134,Tanzania,Mombasa,External SSD,Storage,2,15897.16,M-Pesa,Amina,Corporate,Completed
TX01238,2026-03-23,CUST0923,Kenya,MOMBASA,Tablet,Hardware,2,44533.49,Card,Brian,SME,Completed
TX00104,2026-04-01,CUST0640,KENYA,NAIROBI,Tablet,Hardware,4,40709.31,Bank Transfer,Carol,Corporate,Completed
TX02733,2026-04-05,CUST0103,UGANDA,Nairobi,Office Laptop,Hardware,1,91747.08,Bank Transfer,Brian,Individual,Completed
TX00273,2026-01-04,CUST0143,TANZANIA,Mombasa,Monitor,Hardware,1,23482.98,Bank Transfer,Faith,Corporate,Completed
TX00509,2026-03-21,CUST1184,KE,Kigali,USB-C Hub,Accessories,1,6761.8,Card,Amina,SME,Completed
TX02303,2026-04-24,CUST0488,Uganda,Kampala,Wireless Mouse,Accessories,1,1850.97,Bank Transfer,David,Corporate,Completed
TX02677,2026-01-24,CUST0686,KE,Kampala,Tablet,Hardware,4,44896.56,M-Pesa,David,Individual,Completed
TX04418,2026-03-22,CUST0652,Tanzania,Dar es Salaam,Tablet,Hardware,1,38557.7,M-Pesa,Faith,Corporate,Pending
TX00866,2026-01-15,CUST0746,Tanzania,Dar es Salaam,Headset,Accessories,3,5056.67,Card,John,SME,Completed
TX02513,2026-04-28,CUST1119,TANZANIA,Kampala,Headset,Accessories,1,4821.67,Bank Transfer,Irene,Individual,Completed
TX00909,2026-02-12,CUST0964,KENYA,Mombasa,Laptop Bag,Accessories,2,3200.39,M-Pesa,Brian,Individual,Completed
TX03811,2026-04-13,CUST0381,Rwanda,NAIROBI,Laptop Stand,Accessories,1,4068.58,Card,Irene,Corporate,Completed
TX04681,2026-05-07,CUST0490,Kenya,Nairobi,Headset,Accessories,1,5067.87,Bank Transfer,John,SME,Completed
TX04033,2026-05-29,CUST1006,Uganda,Nairobi,Headset,Accessories,1,5181.12,Cash,Faith,SME,Completed
TX01628,2026-04-12,CUST0819,Kenya,Nairobi,Wireless Mouse,Accessories,3,1895.84,Bank Transfer,Faith,Individual,Completed
TX04877,2026-03-01,CUST0813,UGANDA,Mombasa,Tablet,Hardware,2,45702.51,Card,Brian,Corporate,Cancelled
TX01523,2026-03-06,CUST0914,UGANDA,Nairobi,Tablet,Hardware,1,44019.81,Bank Transfer,Brian,Individual,Completed
TX00836,2026-03-23,CUST0505,Tanzania,MOMBASA,External SSD,Storage,1,15838.48,Card,John,Individual,Completed
TX00359,2026-05-29,,Rwanda,Kisumu,Headset,Accessories,3,5664.31,Bank Transfer,,Corporate,Cancelled
TX00139,2026-01-03,CUST0054,Kenya,Nairobi,Tablet,Hardware,1,41026.36,Bank Transfer,Irene,Individual,Cancelled
TX00300,2026-04-28,CUST0679,KE,Kigali,External SSD,Storage,3,13085.7,Card,John,Individual,Completed
TX01557,2026-03-26,CUST0245,KE,MOMBASA,Monitor,Hardware,4,21265.52,Cash,Irene,Individual,Pending
TX01004,2026-02-10,CUST0698,TANZANIA,Dar es Salaam,Wireless Mouse,Accessories,2,1644.9,Card,David,Corporate,Cancelled
TX00383,2026-04-21,CUST0802,Uganda,Mombasa,Office Laptop,Hardware,1,96881.85,Card,Carol,SME,Completed
TX00942,2026-04-07,CUST0661,Uganda,MOMBASA,Tablet,Hardware,1,41261.61,Card,Amina,Individual,Completed
TX03129,2026-06-10,CUST0175,KE,Nairobi,Office Laptop,Hardware,1,88362.02,Cash,Irene,Individual,Completed
TX03879,2026-05-08,CUST0961,TANZANIA,Kampala,Wireless Mouse,Accessories,2,1908.99,M-Pesa,Amina,Corporate,Completed
TX00762,2026-04-10,CUST0599,Kenya,Dar es Salaam,Keyboard,Accessories,1,2668.58,Bank Transfer,David,Corporate,Cancelled
TX02081,2026-02-28,CUST0619,KE,NAIROBI,Wireless Mouse,Accessories,2,1827.96,Bank Transfer,Amina,SME,Completed
TX03378,2026-04-11,CUST0388,KE,NAIROBI,Headset,Accessories,2,5708.66,Card,Carol,SME,Cancelled
TX03393,2026-01-22,CUST1194,Uganda,Nairobi,Monitor,Hardware,3,23481.77,Cash,Faith,Corporate,Completed
TX04358,2026-02-05,CUST0278,KE,Dar es Salaam,Headset,Accessories,3,5692.61,Bank Transfer,Amina,SME ,Cancelled
TX04632,2026-03-29,CUST0664,Uganda,Arusha,External SSD,Storage,1,14006.07,Bank Transfer,John,Corporate,Cancelled
TX00899,2026-04-23,CUST0274,Kenya,MOMBASA,Tablet,Hardware,3,45965.25,Bank Transfer,John,Individual,Cancelled
TX04114,2026-04-06,CUST0541,Tanzania,NAIROBI,External SSD,Storage,2,15036.48,Cash,Amina,Corporate,Cancelled
TX04401,2026-02-11,CUST0013,KE,Kampala,Tablet,Hardware,2,42047.6,M-Pesa,John,Individual,Completed
TX01403,2026-02-18,CUST1173,Uganda,Kigali,External SSD,Storage,1,13117.01,Bank Transfer,John,Corporate,Completed
TX02122,2026-06-19,CUST0792,KENYA,MOMBASA,Keyboard,Accessories,1,2267.43,Bank Transfer,Brian,Corporate,Completed
TX03917,2026-06-03,CUST0336,Uganda,Kisumu,Wireless Mouse,Accessories,1,1771.9,M-Pesa,Brian,Corporate,Completed
TX04458,2026-06-27,CUST1156,UGANDA,Mombasa,Office Laptop,Hardware,1,89920.85,Bank Transfer,Amina,Individual,Completed
TX03064,2026-01-03,,Rwanda,Kigali,Tablet,Hardware,1,39484.86,Cash,Irene,Individual,Completed
TX01513,2026-01-19,CUST0029,Kenya,Mombasa,USB-C Hub,Accessories,2,6387.44,Bank Transfer,Amina,Corporate,Completed
TX01189,2026-06-03,CUST0680,KENYA,Nairobi,Laptop Stand,Accessories,2,4688.91,M-Pesa,Carol,Corporate,Completed
TX03099,2026-05-06,CUST0983,TANZANIA,Kampala,Headset,Accessories,1,5148.91,Card,David,Individual,COMPLETED
TX02118,2026-02-06,CUST0030,KE,MOMBASA,Monitor,Hardware,1,23413.52,M-Pesa,Brian,Individual,Completed
TX04012,2026-04-07,CUST0211,UGANDA,Kampala,External SSD,Storage,1,13119.32,Bank Transfer,Faith,Individual,Completed
TX03560,2026-01-23,CUST0079,Uganda,Arusha,Headset,Accessories,2,4951.8,Card,George,Corporate,completed
TX02544,2026-05-20,CUST0095,UGANDA,Mombasa,Monitor,Hardware,2,20046.89,M-Pesa,David,SME,Pending
TX00109,2026-06-28,CUST0925,Tanzania,Kampala,Wireless Mouse,Accessories,2,1793.19,Bank Transfer,Irene,Corporate,Completed
TX02830,2026-02-24,CUST0857,Kenya,MOMBASA,Wireless Mouse,Accessories,2,1653.92,Card,Brian,SME,Cancelled
TX02917,2026-02-07,CUST0168,KE,Mombasa,Laptop Stand,Accessories,1,4639.61,M-Pesa,Amina,SME,Cancelled
TX01974,2026-03-12,CUST0988,Kenya,NAIROBI,Monitor,Hardware,1,20374.75,M-Pesa,Brian,Corporate,Completed
TX00059,2026-06-15,CUST0134,Rwanda,Nairobi,Office Laptop,Hardware,1,90928.53,Card,David,Individual,Pending
TX00077,2026-01-26,CUST0047,KE,Kigali,Wireless Mouse,Accessories,1,1738.84,M-Pesa,George,Corporate,Completed
TX00797,2026-05-25,CUST0688,KENYA,Dar es Salaam,USB-C Hub,Accessories,1,7072.9,,John,Individual,Completed
TX00369,2026-04-14,CUST1025,Rwanda,NAIROBI,Keyboard,Accessories,1,2716.46,Bank Transfer,Irene,SME,Completed
TX04985,2026-04-19,CUST0865,Rwanda,Dar es Salaam,Keyboard,Accessories,2,2511.45,M-Pesa,Amina,Corporate,Completed
TX00786,2026-05-29,CUST0853,Kenya,Nairobi,Monitor,Hardware,2,21192.4,M-Pesa,Brian,SME,Completed
TX02119,2026-03-09,CUST0881,UGANDA,Kigali,Tablet,Hardware,4,42576.28,Cash,Faith,Individual,COMPLETED
TX04356,2026-02-08,CUST0175,TANZANIA,Dar es Salaam,Keyboard,Accessories,2,2664.14,Card,David,Individual,Cancelled
TX04119,2026-06-27,CUST1029,UGANDA,Kigali,USB-C Hub,Accessories,2,6533.17,M-Pesa,George,Individual,Completed
TX02095,2026-01-17,CUST0392,Uganda,Kampala,Headset,Accessories,1,5315.81,Bank Transfer,Brian,Individual,Completed
TX02223,2026-06-25,CUST0792,KE,Nairobi,Tablet,Hardware,2,38046.27,Bank Transfer,David,SME,Completed
TX03658,2026-04-14,CUST0047,Tanzania,Mombasa,Office Laptop,Hardware,1,98851.85,M-Pesa,Irene,Individual,Pending
TX02022,2026-04-06,CUST0908,KENYA,Kisumu,Monitor,Hardware,2,20396.4,M-Pesa,John,Individual,Completed
TX04302,2026-02-20,CUST0236,Kenya,Nairobi,Laptop Bag,Accessories,2,3213.68,Cash,Faith,Corporate,Completed
TX00122,2026-02-23,CUST0055,KE,Dar es Salaam,External SSD,Storage,1,15704.99,Bank Transfer,John,SME,Completed
TX03801,2026-06-09,CUST1094,Rwanda,Arusha,Office Laptop,Hardware,2,86035.28,Bank Transfer,David,SME,Completed
TX03197,2026-06-06,CUST0662,KENYA,Mombasa,Wireless Mouse,Accessories,1,1875.49,Card,Irene,SME,Completed
TX04537,2026-03-14,CUST0824,KE,Nairobi,Wireless Mouse,Accessories,1,1892.9,Card,Irene,Corporate,Completed
TX00911,2026-05-06,CUST0539,Uganda,Nairobi,Laptop Bag,Accessories,1,3757.35,Card,Brian,Individual,Completed
TX00125,2026-04-12,CUST0524,UGANDA,Mombasa,Office Laptop,Hardware,1,101062.94,Bank Transfer,Faith,Corporate,Completed
TX04998,2026-04-05,CUST0685,KE,MOMBASA,USB-C Hub,Accessories,5,6691.68,M-Pesa,Irene,Individual,Pending
TX01587,2026-06-07,CUST0376,Tanzania,Kisumu,USB-C Hub,Accessories,1,6395.21,Card,George,Corporate,Pending
TX01258,2026-02-25,CUST0489,Rwanda,Arusha,Wireless Mouse,Accessories,1,1940.64,Cash,John,Corporate,completed
TX03564,2026-04-09,CUST0731,Rwanda,Nairobi,Tablet,Hardware,1,39956.05,Cash,Faith,Individual,Completed
TX03605,2026-02-05,CUST0255,TANZANIA,NAIROBI,Headset,Accessories,2,5210.07,M-Pesa,Brian,Corporate,Cancelled
TX03505,2026-04-03,CUST0381,Uganda,NAIROBI,Monitor,Hardware,2,22228.99,Card,Amina,Individual,COMPLETED
TX01179,2026-02-17,CUST0438,Rwanda,Kigali,Wireless Mouse,Accessories,1,1660.41,Bank Transfer,Irene,Individual,Completed
TX04527,2026-03-27,CUST0379,Tanzania,Arusha,Headset,Accessories,2,5008.04,Cash,Irene,SME,Completed
TX02466,2026-04-29,CUST0900,UGANDA,Arusha,Tablet,Hardware,1,45529.62,M-Pesa,John,Corporate,Completed
TX03594,2026-03-21,CUST1018,KE,Kampala,Monitor,Hardware,1,20873.78,Cash,Brian,Individual,Completed
TX03687,2026-02-08,CUST0903,Rwanda,MOMBASA,Office Laptop,Hardware,3,98133.58,M-Pesa,Brian,Corporate,Completed
TX02174,2026-02-02,CUST0015,Rwanda,Dar es Salaam,Laptop Bag,Accessories,2,3434.77,M-Pesa,Faith,Individual,Completed
TX00443,2026-05-07,CUST0031,TANZANIA,Arusha,Monitor,Hardware,1,21307.64,Bank Transfer,Carol,SME,Cancelled
TX02023,2026-06-28,CUST0637,KE,Kigali,Monitor,Hardware,1,23796.88,Cash,Irene,Corporate,Cancelled
TX02975,2026-01-04,CUST0329,Rwanda,Mombasa,External SSD,Storage,2,13274.74,Card,Brian,SME,Cancelled
TX00926,2026-03-26,CUST0663,KE,Dar es Salaam,Wireless Mouse,Accessories,2,1742.28,Cash,Faith,Individual,Completed
TX02410,2026-02-08,CUST0705,KENYA,Mombasa,Keyboard,Accessories,1,2418.17,M-Pesa,Faith,Individual,Completed
TX02593,2026-02-25,CUST0831,TANZANIA,Dar es Salaam,USB-C Hub,Accessories,5,7032.43,Cash,Carol,Individual,Cancelled
TX04849,2026-05-23,CUST0546,Uganda,Kigali,Laptop Bag,Accessories,2,3801.51,Card,David,Corporate,Completed
TX01412,2026-01-29,CUST0082,Tanzania,Mombasa,Tablet,Hardware,1,40090.49,Cash,Brian,SME,Completed
TX03843,2026-03-24,CUST0050,Uganda,Kisumu,Keyboard,Accessories,1,2670.46,Cash,David,SME ,Completed
TX01860,2026-03-05,CUST0909,UGANDA,Arusha,Monitor,Hardware,5,21969.17,Cash,Faith,Individual,Cancelled
TX01510,2026-04-24,CUST0903,KENYA,Kampala,Wireless Mouse,Accessories,1,1761.01,Bank Transfer,George,SME,Completed
TX01228,2026-01-25,CUST0344,Tanzania,NAIROBI,Wireless Mouse,Accessories,2,1828.72,Card,George,Individual,Completed
TX03729,2026-05-16,CUST0341,Uganda,Mombasa,Laptop Stand,Accessories,1,4835.04,Bank Transfer,Faith,SME,Pending
TX02433,2026-01-23,CUST0010,Tanzania,Kampala,Keyboard,Accessories,5,2556.17,M-Pesa,John,Individual,Completed
TX04509,2026-02-01,CUST1078,TANZANIA,NAIROBI,Monitor,Hardware,2,20649.43,Bank Transfer,Faith,SME,Completed
TX02221,2026-02-25,CUST0547,KE,Arusha,Wireless Mouse,Accessories,2,1716.93,M-Pesa,Amina,Individual,Completed
TX03399,2026-03-15,CUST1109,Kenya,Kigali,Laptop Stand,Accessories,1,4150.62,Cash,George,Individual,Completed
TX00325,2026-02-22,CUST1054,KENYA,MOMBASA,Monitor,Hardware,2,22115.63,Bank Transfer,David,Individual,Cancelled
